dataset_id,sample_id,method,sender_id,receiver_id,score,distance,mechanism,sender_type,receiver_type
demo_ds1,s1,baseline_A,s1_S18,s1_R11,0.30830493570870005,0.3758272442520393,secretion,Stromal,Tumor
demo_ds1,s1,baseline_A,s1_S18,s1_R12,0.0,0.4363997387910664,contact,Stromal,Stromal
demo_ds1,s1,baseline_A,s1_S18,s1_R13,0.058293166082803174,0.5186685867073169,secretion,Stromal,Endo
demo_ds1,s1,baseline_A,s1_S18,s1_R14,0.2814431245951564,0.40670273105711546,secretion,Stromal,Stromal
demo_ds1,s1,baseline_A,s1_S18,s1_R15,0.2820280456270691,0.32991964036301025,secretion,Stromal,Tumor
demo_ds1,s1,baseline_A,s1_S18,s1_R16,0.2503319133279512,0.44185554450097836,secretion,Stromal,Stromal
demo_ds1,s1,baseline_A,s1_S18,s1_R17,0.17324969931269904,0.4943927282704819,secretion,Stromal,Tumor
demo_ds1,s1,baseline_A,s1_S18,s1_R18,0.1730712332083487,0.42518985568145695,secretion,Stromal,Endo
demo_ds1,s1,baseline_A,s1_S18,s1_R19,0.21637865688079688,0.5385067726910316,secretion,Stromal,Stromal
demo_ds1,s1,baseline_A,s1_S19,s1_R00,0.0,0.6860978221022977,contact,Tcell,Stromal
demo_ds1,s1,baseline_A,s1_S19,s1_R01,0.1737311521375572,0.7425403378686314,secretion,Tcell,Stromal
demo_ds1,s1,baseline_A,s1_S19,s1_R02,0.004892530199294573,0.5642061924021211,contact,Tcell,Endo
demo_ds1,s1,baseline_A,s1_S19,s1_R03,0.06655887588425145,0.659524438525853,secretion,Tcell,Endo
demo_ds1,s1,baseline_A,s1_S19,s1_R04,0.009938678828558034,0.803909897899745,secretion,Tcell,Stromal
demo_ds1,s1,baseline_A,s1_S19,s1_R05,0.24915527388044098,0.6039637736077267,secretion,Tcell,Endo
demo_ds1,s1,baseline_A,s1_S19,s1_R06,0.1372938420892943,0.7106909974805966,contact,Tcell,Endo
demo_ds1,s1,baseline_A,s1_S19,s1_R07,0.04166962570476451,0.725824964311972,contact,Tcell,Tumor
demo_ds1,s1,baseline_A,s1_S19,s1_R08,0.04874338580450642,0.7203185948563842,contact,Tcell,Endo
demo_ds1,s1,baseline_A,s1_S19,s1_R09,0.0,0.600583315070717,secretion,Tcell,Stromal
demo_ds1,s1,baseline_A,s1_S19,s1_R10,0.14572985309139425,0.4812244463893836,secretion,Tcell,Tumor
demo_ds1,s1,baseline_A,s1_S19,s1_R11,0.09714571670620842,0.43755424004490406,contact,Tcell,Tumor
demo_ds1,s1,baseline_A,s1_S19,s1_R12,0.20343906218686209,0.4949304258162055,contact,Tcell,Stromal
demo_ds1,s1,baseline_A,s1_S19,s1_R13,0.19034144739023806,0.5822487267311824,secretion,Tcell,Endo
demo_ds1,s1,baseline_A,s1_S19,s1_R14,0.3022836653874399,0.4611654967709594,secretion,Tcell,Stromal
demo_ds1,s1,baseline_A,s1_S19,s1_R15,0.03365092097078666,0.3941337227962657,contact,Tcell,Tumor
demo_ds1,s1,baseline_A,s1_S19,s1_R16,0.0691978557176513,0.5009170212393533,secretion,Tcell,Stromal
demo_ds1,s1,baseline_A,s1_S19,s1_R17,0.16676084888135836,0.5590823190051255,secretion,Tcell,Tumor
demo_ds1,s1,baseline_A,s1_S19,s1_R18,0.0,0.4848316718345349,contact,Tcell,Endo
demo_ds1,s1,baseline_A,s1_S19,s1_R19,0.0901103993962046,0.598448315849935,secretion,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S00,s1_R00,0.10978032194748841,0.4859463739234189,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S00,s1_R01,0.12469999065807547,0.4921744315881869,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S00,s1_R02,0.28959147165224186,0.39767816092381564,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S00,s1_R03,0.15955399239175735,0.4919385071382651,secretion,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S00,s1_R04,0.18942834746114573,0.6033338662031992,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S00,s1_R05,0.19138639323651252,0.4126520532369485,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S00,s1_R06,0.0,0.516695353414011,secretion,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S00,s1_R07,0.01982082265606762,0.52317411797732,secretion,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S00,s1_R08,0.27667870288818736,0.522125944442961,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S00,s1_R09,0.02480403508953724,0.4498783624698789,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S00,s1_R10,0.22424323553795358,0.6845646000811415,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S00,s1_R11,0.020318636614621563,0.653002254378657,secretion,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S00,s1_R12,0.0,0.6614882822469558,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S00,s1_R13,0.0,0.7811018706973778,secretion,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S00,s1_R14,0.3155874071221327,0.6045932348621318,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S00,s1_R15,0.15715681658056696,0.6493606654692627,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S00,s1_R16,0.12907799719416008,0.6706079956507575,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S00,s1_R17,0.17864665065970384,0.777825935122896,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S00,s1_R18,0.09308051385117566,0.6650154845982974,secretion,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S00,s1_R19,0.0,0.7510189183346981,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S01,s1_R00,0.23146247709962836,0.5577400007769941,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S01,s1_R01,0.15305091938691534,0.5609132386744541,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S01,s1_R02,0.030181801432770425,0.47091217506663774,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S01,s1_R03,0.09208004299627208,0.56470722145575,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S01,s1_R04,0.0016755978882081607,0.6738210509788465,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S01,s1_R05,0.02524742999406572,0.48547715276843817,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S01,s1_R06,0.031251722850606976,0.5884088657900979,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S01,s1_R07,0.027206615932301934,0.5944321882925305,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S01,s1_R08,0.03522653905673382,0.5936010912634168,secretion,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S01,s1_R09,0.27899935281248034,0.5230885366639164,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S01,s1_R10,0.187034328130049,0.7454870598971137,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S01,s1_R11,0.16440289365041877,0.7121692040347088,secretion,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S01,s1_R12,0.13386453112509786,0.7248620871503435,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S01,s1_R13,0.019526209521486523,0.8440354173515474,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S01,s1_R14,0.058265042036276346,0.6684243443263715,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S01,s1_R15,0.16244714388398135,0.7046823615191274,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S01,s1_R16,0.12795925675828101,0.7339282056431833,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S01,s1_R17,0.11711931716420707,0.8391041951022711,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S01,s1_R18,0.05707832967884511,0.7274115522668458,secretion,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S01,s1_R19,0.04327248529904809,0.8168638920891405,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S02,s1_R00,0.0,0.5643452869998308,secretion,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S02,s1_R01,0.05317404162023129,0.5659579395620011,contact,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S02,s1_R02,0.0549657057050124,0.47918736884855273,secretion,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S02,s1_R03,0.1584798311444112,0.5721187347012374,contact,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S02,s1_R04,0.11089315255307838,0.6796162112449826,contact,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S02,s1_R05,0.1003807602119982,0.49297868698306885,secretion,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S02,s1_R06,0.15395872285923956,0.5949480229586993,contact,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S02,s1_R07,0.05277544702929367,0.6006852950756429,contact,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S02,s1_R08,0.10945723878754854,0.5999858173570906,secretion,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S02,s1_R09,0.0,0.5312452882729494,contact,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S02,s1_R10,0.0956419889826693,0.7574507122173239,secretion,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S02,s1_R11,0.0,0.7242515346683085,contact,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S02,s1_R12,0.28446798544384444,0.7366023176286469,secretion,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S02,s1_R13,0.07482675828605967,0.8558334923524934,contact,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S02,s1_R14,0.28944442337954057,0.6801075166769802,secretion,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S02,s1_R15,0.14125292265360295,0.7169533490842331,secretion,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S02,s1_R16,0.18710649225615567,0.7456751691883517,secretion,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S02,s1_R17,0.13877333969165573,0.8510493808836144,secretion,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S02,s1_R18,0.09616382232861016,0.7392480952243442,secretion,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S02,s1_R19,0.15638511622154702,0.8283137046902725,contact,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S03,s1_R00,0.24900224282855,0.4234247561852119,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S03,s1_R01,0.2801852284079428,0.4311080405979008,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S03,s1_R02,0.5087412125396263,0.33592068162674,secretion,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S03,s1_R03,0.27705893928958514,0.42943422505697487,secretion,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S03,s1_R04,0.0,0.5412516408250744,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S03,s1_R05,0.08559973704710314,0.35017299323373313,contact,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S03,s1_R06,0.24640421130927073,0.4541892789558113,secretion,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S03,s1_R07,0.18153951383836908,0.46080380984518576,contact,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S03,s1_R08,0.03258368886210464,0.4596847631750384,contact,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S03,s1_R09,0.04629478047234199,0.3879647365333703,contact,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S03,s1_R10,0.0,0.6419903759819007,contact,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S03,s1_R11,0.09929764436019571,0.612695032918424,secretion,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S03,s1_R12,0.19604057859023205,0.6159696692961736,contact,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S03,s1_R13,0.0,0.7357216352899567,secretion,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S03,s1_R14,0.09324745182133176,0.5587379067028218,contact,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S03,s1_R15,0.0,0.613571644874983,secretion,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S03,s1_R16,0.0883481559368333,0.6251208137575284,contact,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S03,s1_R17,0.0,0.7344694719059832,contact,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S03,s1_R18,0.0,0.6207118137195989,secretion,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S03,s1_R19,0.22761200583647123,0.7020300569503037,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S04,s1_R00,0.07452702134137047,0.5422623989231614,secretion,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S04,s1_R01,0.0,0.5435782689764108,contact,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S04,s1_R02,0.01756543613439246,0.4580675896479635,contact,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S04,s1_R03,0.10959730459861261,0.5503968026174122,secretion,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S04,s1_R04,0.0,0.6573145006823967,secretion,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S04,s1_R05,0.09167153574624023,0.47131997632802997,contact,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S04,s1_R06,0.0,0.572839967104003,contact,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S04,s1_R07,0.0,0.578489650160184,contact,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S04,s1_R08,0.086187684008872,0.5778281173366094,contact,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S04,s1_R09,0.2273388944628995,0.5100191142256315,secretion,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S04,s1_R10,0.0,0.74362644535439,contact,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S04,s1_R11,0.02851060097574305,0.7111279992211804,secretion,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S04,s1_R12,0.07644968257773899,0.7217384459218532,contact,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S04,s1_R13,0.0,0.8411830841031256,contact,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S04,s1_R14,0.0,0.6650321956975845,secretion,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S04,s1_R15,0.0,0.7053206353222943,secretion,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S04,s1_R16,0.0,0.7308364559090488,secretion,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S04,s1_R17,0.0,0.8371009662527606,secretion,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S04,s1_R18,0.05054210285583484,0.7248033935051843,secretion,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S04,s1_R19,0.21605855946488647,0.8123546582950364,contact,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S05,s1_R00,0.22815821324409727,0.4829504154192109,secretion,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S05,s1_R01,0.1591311464987168,0.4939899693946249,contact,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S05,s1_R02,0.29348900357685614,0.38926568543103973,contact,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S05,s1_R03,0.2021079660628199,0.4862537989311396,secretion,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S05,s1_R04,0.024157589168154137,0.602447987940122,secretion,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S05,s1_R05,0.39975970410546363,0.40695781947324733,secretion,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S05,s1_R06,0.07556011271332558,0.5137928238960616,contact,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S05,s1_R07,0.22599548071761805,0.5211544440139624,secretion,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S05,s1_R08,0.15935619773369475,0.5196948403421681,contact,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S05,s1_R09,0.08490954749009394,0.4417297752275554,contact,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S05,s1_R10,0.01498295872003369,0.6605329843386548,contact,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S05,s1_R11,0.23860696109951474,0.6282173352132866,contact,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S05,s1_R12,0.0,0.6386569426983181,contact,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S05,s1_R13,0.08933430135178932,0.7580730110825331,contact,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S05,s1_R14,0.1009514382256665,0.581994532018972,secretion,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S05,s1_R15,0.0,0.6232361937888081,contact,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S05,s1_R16,0.0,0.6477507772926026,contact,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S05,s1_R17,0.0,0.7539882144917631,secretion,Tcell,Tumor
demo_ds1,s1,baseline_B,s1_S05,s1_R18,0.15100157167881242,0.6416750357239687,secretion,Tcell,Endo
demo_ds1,s1,baseline_B,s1_S05,s1_R19,0.0,0.729703811238082,contact,Tcell,Stromal
demo_ds1,s1,baseline_B,s1_S06,s1_R00,0.05505687387983507,0.5596550711572098,contact,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S06,s1_R01,0.20041098583928288,0.5660536860871765,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S06,s1_R02,0.0,0.4690673412667646,contact,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S06,s1_R03,0.27593756933078484,0.5648039177058507,secretion,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S06,s1_R04,0.05599618844083097,0.6773371329147908,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S06,s1_R05,0.2321361718979637,0.4854730752295916,secretion,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S06,s1_R06,0.028440030177397324,0.5904323681834038,contact,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S06,s1_R07,0.0,0.5970636872366342,contact,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S06,s1_R08,0.10981038333993959,0.5959522267488736,secretion,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S06,s1_R09,0.1565015801964874,0.5214594149758187,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S06,s1_R10,0.0,0.7312408153320479,secretion,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S06,s1_R11,0.0,0.697242175054515,secretion,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S06,s1_R12,0.0,0.7117598907896922,contact,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S06,s1_R13,0.1101831694187973,0.8306135049814276,secretion,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S06,s1_R14,0.17920944011688217,0.6556143565670561,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S06,s1_R15,0.10755431963360876,0.688394998039608,secretion,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S06,s1_R16,0.05343499505979063,0.7207903603153976,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S06,s1_R17,0.00303858064542957,0.8249296758496834,secretion,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S06,s1_R18,0.0,0.7138391072531771,secretion,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S06,s1_R19,0.0,0.8050081302696512,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S07,s1_R00,0.024637140686690928,0.46218474473602916,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S07,s1_R01,0.23106245449012883,0.4683781998835891,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S07,s1_R02,0.18733339266629223,0.3748230234206928,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S07,s1_R03,0.21900454312009532,0.4684869788285442,secretion,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S07,s1_R04,0.16320196623602068,0.5794722408361623,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S07,s1_R05,0.22928819328745967,0.3892325335891768,secretion,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S07,s1_R06,0.17540782410771993,0.492922505615589,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S07,s1_R07,0.024393929906142975,0.49934817209246196,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S07,s1_R08,0.0784363132766968,0.4983216782278165,secretion,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S07,s1_R09,0.22065417439673482,0.4269240471236105,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S07,s1_R10,0.019025022453212546,0.6704131285605875,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S07,s1_R11,0.07780980777326951,0.6397555917784716,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S07,s1_R12,0.2759509312247595,0.6461094608429849,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S07,s1_R13,0.06331557963860576,0.765836258411085,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S07,s1_R14,0.24207252734882365,0.5890407669990365,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S07,s1_R15,0.1711394167440039,0.6379323495443506,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S07,s1_R16,0.19212585208734614,0.6552471690293621,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S07,s1_R17,0.0,0.7633991825030084,secretion,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S07,s1_R18,0.0,0.6501413617088885,secretion,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S07,s1_R19,0.08591306425325473,0.7342221371242766,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S08,s1_R00,0.0,0.5384054753201747,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S08,s1_R01,0.11562422199884115,0.5320733960816973,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S08,s1_R02,0.3251948901899579,0.46390173534717455,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S08,s1_R03,0.152357142968444,0.5507246434300339,secretion,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S08,s1_R04,0.2215702988456217,0.6488533873312394,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S08,s1_R05,0.19965526671719658,0.4727091471602097,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S08,s1_R06,0.0,0.5684677872160565,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S08,s1_R07,0.15403676316590523,0.5726434554100724,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S08,s1_R08,0.048287245505668284,0.5726464694924229,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S08,s1_R09,0.0,0.5147479223119785,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S08,s1_R10,0.0031179857073762828,0.775318827076562,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S08,s1_R11,0.0,0.7444631768523302,secretion,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S08,s1_R12,0.0,0.7509542729099614,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S08,s1_R13,0.0,0.8706946188186635,contact,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S08,s1_R14,0.25643388545745205,0.6938516142076763,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S08,s1_R15,0.011252818778287262,0.7417084762742131,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S08,s1_R16,0.0,0.7600949196178646,contact,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S08,s1_R17,0.0,0.8683261645764389,contact,Stromal,Tumor
demo_ds1,s1,baseline_B,s1_S08,s1_R18,0.1229476399687151,0.7550592357195928,secretion,Stromal,Endo
demo_ds1,s1,baseline_B,s1_S08,s1_R19,0.13238356674792132,0.8384201745280829,secretion,Stromal,Stromal
demo_ds1,s1,baseline_B,s1_S09,s1_R00,0.0,0.5936002518559675,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S09,s1_R01,0.0,0.5833531340931516,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S09,s1_R02,0.0412614848283188,0.5225350974007787,contact,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S09,s1_R03,0.0,0.6075481972113533,contact,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S09,s1_R04,0.13855334171211028,0.7014813239180947,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S09,s1_R05,0.3348662043874877,0.5300784388257294,secretion,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S09,s1_R06,0.042821199441903754,0.6233494168028029,contact,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S09,s1_R07,0.12863124020840194,0.6268250910840606,contact,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S09,s1_R08,0.024063376915564802,0.6271440565928879,secretion,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S09,s1_R09,0.05548538716024329,0.5730123912340166,contact,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S09,s1_R10,0.07416664550663632,0.8332076965052727,secretion,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S09,s1_R11,0.004020606691980608,0.8016863248901357,secretion,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S09,s1_R12,0.049769985228525104,0.8096357902411434,contact,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S09,s1_R13,0.0014764055112995245,0.9293274502248328,contact,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S09,s1_R14,0.0,0.7526211328724787,contact,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S09,s1_R15,0.0,0.7974131999577193,secretion,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S09,s1_R16,0.23964486265737778,0.8187675313582147,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S09,s1_R17,0.07823154737034216,0.9264109202850817,secretion,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S09,s1_R18,0.10375874520542142,0.8134314376328227,contact,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S09,s1_R19,0.1721211459394223,0.8978568514019781,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S10,s1_R00,0.0,0.6440822054822702,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S10,s1_R01,0.0,0.6952631865423267,contact,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S10,s1_R02,0.12780722418620594,0.5218404850836995,contact,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S10,s1_R03,0.26714538930953563,0.621222707145978,contact,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S10,s1_R04,0.2487029126864987,0.7650436910859192,secretion,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S10,s1_R05,0.0,0.5600590382648426,contact,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S10,s1_R06,0.24509828994290617,0.6703158893644641,contact,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S10,s1_R07,0.07655794895777451,0.6846698743061765,contact,Myeloid,Tumor
demo_ds1,s1,baseline_B,s1_S10,s1_R08,0.0,0.6796348030168935,contact,Myeloid,Endo
demo_ds1,s1,baseline_B,s1_S10,s1_R09,0.10721576593917134,0.5623036278874914,contact,Myeloid,Stromal
demo_ds1,s1,baseline_B,s1_S10,s1_R10,0.20018202727137885,0.5015455520797684,contact,Myeloid,Tumor
